Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00000396	DNA	DTM	0	0	0	0	376	857	431	0	0	142	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000545_INT	LTR	Copia	5904	2458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	263	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000617	DNA	Helitron	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000319	MITE	DTA	321	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	148	0	0	0	0	53	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000393_INT	LTR	Gypsy	10431	0	0	0	0	0	706	7399	30838	37117	29934	9861	16298	18439	23624	2457	11028	3989	2236	6178	4385	4981	1808	0	2117	597	1999	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000788	DNA	DTM	0	0	0	0	0	0	0	0	0	75	0	70	0	0	0	98	0	0	0	37	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000055	DNA	Helitron	10362	236	274	256	0	189	197	298	149	139	477	764	1367	864	739	888	2109	1079	465	1119	467	662	320	212	780	711	1015	483	107	4390	3192	2099	7941	2453	1333	433	737	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000443	DNA	Helitron	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000614_LTR	LTR	Copia	606	0	0	0	0	305	0	314	305	281	668	551	876	874	678	0	542	112	271	0	238	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000533_LTR	LTR	Gypsy	805	0	0	277	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	314	606	0	0	315	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000747_INT	LTR	Copia	0	0	0	4613	0	81	0	0	0	0	0	0	0	0	0	0	0	460	0	2559	0	0	57	0	1700	0	0	2359	3663	0	0	1521	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000183	DNA	Helitron	6232	0	0	0	820	0	0	0	0	715	206	220	83	182	283	100	270	217	53	386	252	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000729	DNA	DTM	4339	0	0	0	0	0	109	538	0	242	3369	4027	3991	11057	9270	11797	8019	4226	2941	2562	5378	4717	6443	6184	4349	736	4787	595	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000706_LTR	LTR	Copia	128	0	128	0	0	0	0	0	0	0	0	0	0	0	0	124	0	141	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000161	DNA	DTM	864	0	0	0	0	0	32	0	0	0	107	0	169	0	260	397	169	11	551	0	845	451	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000277	MITE	DTM	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000565	DNA	Helitron	0	0	0	0	1440	0	0	335	0	523	0	0	0	0	534	0	329	323	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000035	DNA	Helitron	372	0	1578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000822_INT	LTR	Copia	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000022	DNA	Helitron	6981	75	224	0	178	238	316	0	0	0	317	230	48	202	569	827	611	453	288	1478	3238	2311	1026	975	1170	259	50	0	343	758	13	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000654_INT	LTR	Copia	3005	0	0	0	0	0	0	0	0	0	0	0	951	0	0	0	0	0	0	0	0	0	44	104	0	0	0	0	0	0	147	0	0	0	151	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000622_LTR	LTR	Gypsy	1432	0	0	0	0	0	0	0	0	233	353	0	0	0	0	368	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000227	DNA	DTC	3011	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000018	DNA	Helitron	10097	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	188	206	317	566	216	391	4	119	657	171	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000846	MITE	DTM	446	0	0	441	0	0	891	1474	1336	446	416	518	0	474	0	692	181	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000834_LTR	LTR	Copia	518	0	1551	0	0	0	0	510	0	0	0	0	0	71	0	0	246	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000839	DNA	Helitron	0	0	0	860	342	1268	0	0	0	0	981	717	1823	711	475	473	460	192	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000135	DNA	Helitron	11809	286	252	28	76	137	0	0	144	0	0	117	0	213	0	503	399	0	75	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000731_LTR	LTR	Copia	185	737	182	185	185	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000564_INT	LTR	Copia	4159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	71	0	69	0	1533	6133	1328	839	1424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000072	DNA	DTM	1779	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	87	0	0	0	0	0	180	91	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000141	DNA	DTC	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000059	DNA	Helitron	9224	0	1419	0	0	0	0	27	0	0	0	34	407	296	1511	1495	1407	775	653	1235	2034	893	985	547	919	1459	592	672	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000603_LTR	LTR	Copia	111	0	0	111	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000610	DNA	DTA	92	0	0	0	0	92	0	0	92	81	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000009	DNA	Helitron	4045	0	92	33	3521	4394	5293	9897	7951	7302	2495	2717	211	343	888	3565	3290	2242	1652	1553	1976	693	1807	286	830	1266	16	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000346	MITE	DTC	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000529_LTR	LTR	Gypsy	736	0	274	0	795	0	483	1251	787	319	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000719_LTR	LTR	Copia	222	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000070	DNA	Helitron	3898	4131	0	105	0	0	0	38	0	0	88	160	93	365	133	0	108	0	169	60	95	182	187	0	0	0	0	0	0	269	84	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000498_INT	LTR	Gypsy	1825	0	0	0	2804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1203	0	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000056	DNA	DTC	2018	0	0	0	0	0	47	0	0	0	75	0	84	715	0	194	499	0	410	357	370	0	417	121	956	1010	638	337	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000720_INT	LTR	Gypsy	4271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	424	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000626_LTR	LTR	Copia	510	509	1010	0	0	0	0	0	492	0	513	0	535	492	0	225	0	0	271	120	449	239	0	401	0	342	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000634	DNA	DTC	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	242	0	0	583	508	1560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000118	DNA	DTH	2545	0	0	291	279	411	393	116	971	996	593	105	244	1257	916	2303	1869	166	2060	199	496	131	768	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000246	DNA	DTC	403	0	0	0	0	353	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000371_LTR	LTR	Copia	131	0	131	262	262	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000096	DNA	DTC	1455	65	319	61	0	0	0	0	0	171	80	0	0	85	153	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000769	DNA	DTC	1047	203	746	0	0	89	0	0	127	72	0	121	0	44	0	150	0	365	166	1332	179	488	217	743	423	1375	191	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000067	DNA	Helitron	11824	2949	531	813	3724	13749	17109	7006	3857	949	871	374	281	1254	219	2713	1999	4338	2635	3360	2088	1710	3207	1503	1345	614	705	110	158	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000585	DNA	Helitron	428	0	0	0	0	0	163	0	0	241	646	458	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000602	DNA	DTM	1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000815	DNA	Helitron	6050	0	0	0	4537	3540	5015	961	0	0	3777	131	0	0	0	0	0	0	0	0	0	108	0	164	0	165	0	0	1658	3947	2212	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000269	DNA	DTM	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000442	DNA	DTM	2852	0	0	0	0	0	0	70	0	563	0	326	522	358	185	0	303	328	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000508	DNA	Helitron	0	0	0	0	0	0	0	0	0	0	471	0	0	0	0	0	134	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000041	DNA	Helitron	1214	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000830	DNA	Helitron	4430	0	0	0	0	0	0	0	4249	0	0	0	0	1211	1975	2779	1356	1562	187	5677	0	1425	0	90	494	306	180	0	0	160	0	881	710	893	0	1496	764	766	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000694_LTR	LTR	unknown	1344	0	38	0	70	1900	0	998	7621	5530	3782	6086	4638	3306	3749	2197	4929	1899	1115	869	1514	1248	677	1203	755	908	318	355	542	152	257	0	0	102	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
